"","Kod","Nazwa","Miasta...wieś","Płeć","Przyczyny.zgonów","Rok","Wartosc","Jednostka.miary","Atrybut","X"
"23244",1600000,"OPOLSKIE","ogółem","mężczyźni","zaburzenia wydzielania wewnętrznego, stanu odżywiania i przemiany metabolicznej",2021,28.66,"-",NA,NA
"23245",1600000,"OPOLSKIE","ogółem","mężczyźni","cukrzyca",2019,32.1,"-",NA,NA
"23246",1600000,"OPOLSKIE","ogółem","mężczyźni","cukrzyca",2020,37.03,"-",NA,NA
"23247",1600000,"OPOLSKIE","ogółem","mężczyźni","cukrzyca",2021,26.7,"-",NA,NA
"23248",1600000,"OPOLSKIE","ogółem","mężczyźni","zaburzenia psychiczne i zaburzenia zachowania",2019,0,"-",NA,NA
"23249",1600000,"OPOLSKIE","ogółem","mężczyźni","zaburzenia psychiczne i zaburzenia zachowania",2020,2.37,"-",NA,NA
"23250",1600000,"OPOLSKIE","ogółem","mężczyźni","zaburzenia psychiczne i zaburzenia zachowania",2021,28.22,"-",NA,NA
"23251",1600000,"OPOLSKIE","ogółem","mężczyźni","choroby układu nerwowego i narządów zmysłów",2019,13.9,"-",NA,NA
"23252",1600000,"OPOLSKIE","ogółem","mężczyźni","choroby układu nerwowego i narządów zmysłów",2020,22.39,"-",NA,NA
"23253",1600000,"OPOLSKIE","ogółem","mężczyźni","choroby układu nerwowego i narządów zmysłów",2021,21.93,"-",NA,NA
"23254",1600000,"OPOLSKIE","ogółem","mężczyźni","choroba Alzheimera",2019,2.7,"-",NA,NA
"23255",1600000,"OPOLSKIE","ogółem","mężczyźni","choroba Alzheimera",2020,4.52,"-",NA,NA
"23256",1600000,"OPOLSKIE","ogółem","mężczyźni","choroba Alzheimera",2021,5.43,"-",NA,NA
"23257",1600000,"OPOLSKIE","ogółem","mężczyźni","choroby układu krążenia",2019,480.7,"-",NA,NA
"23258",1600000,"OPOLSKIE","ogółem","mężczyźni","choroby układu krążenia",2020,491.48,"-",NA,NA
"23259",1600000,"OPOLSKIE","ogółem","mężczyźni","choroby układu krążenia",2021,475.9,"-",NA,NA
"23260",1600000,"OPOLSKIE","ogółem","mężczyźni","choroba nadciśnieniowa",2019,53.1,"-",NA,NA
"23261",1600000,"OPOLSKIE","ogółem","mężczyźni","choroba nadciśnieniowa",2020,56.62,"-",NA,NA
"23262",1600000,"OPOLSKIE","ogółem","mężczyźni","choroba nadciśnieniowa",2021,38.86,"-",NA,NA
"23263",1600000,"OPOLSKIE","ogółem","mężczyźni","choroba niedokrwienna serca",2019,260.9,"-",NA,NA
"23264",1600000,"OPOLSKIE","ogółem","mężczyźni","choroba niedokrwienna serca",2020,269.53,"-",NA,NA
"23265",1600000,"OPOLSKIE","ogółem","mężczyźni","choroba niedokrwienna serca",2021,234.26,"-",NA,NA
"23266",1600000,"OPOLSKIE","ogółem","mężczyźni","ostry zawał serca",2019,58,"-",NA,NA
"23267",1600000,"OPOLSKIE","ogółem","mężczyźni","ostry zawał serca",2020,63.08,"-",NA,NA
"23268",1600000,"OPOLSKIE","ogółem","mężczyźni","ostry zawał serca",2021,33.87,"-",NA,NA
"23269",1600000,"OPOLSKIE","ogółem","mężczyźni","choroby naczyń mózgowych",2019,81.1,"-",NA,NA
"23270",1600000,"OPOLSKIE","ogółem","mężczyźni","choroby naczyń mózgowych",2020,89.56,"-",NA,NA
"23271",1600000,"OPOLSKIE","ogółem","mężczyźni","choroby naczyń mózgowych",2021,79.9,"-",NA,NA
"23272",1600000,"OPOLSKIE","ogółem","mężczyźni","miażdżyca",2019,16.6,"-",NA,NA
"23273",1600000,"OPOLSKIE","ogółem","mężczyźni","miażdżyca",2020,3.66,"-",NA,NA
"23274",1600000,"OPOLSKIE","ogółem","mężczyźni","miażdżyca",2021,10.64,"-",NA,NA
"23275",1600000,"OPOLSKIE","ogółem","mężczyźni","choroby układu oddechowego",2019,75,"-",NA,NA
"23276",1600000,"OPOLSKIE","ogółem","mężczyźni","choroby układu oddechowego",2020,79.87,"-",NA,NA
"23277",1600000,"OPOLSKIE","ogółem","mężczyźni","choroby układu oddechowego",2021,76.64,"-",NA,NA
"23278",1600000,"OPOLSKIE","ogółem","mężczyźni","choroby układu trawiennego",2019,72.1,"-",NA,NA
"23279",1600000,"OPOLSKIE","ogółem","mężczyźni","choroby układu trawiennego",2020,78.58,"-",NA,NA
"23280",1600000,"OPOLSKIE","ogółem","mężczyźni","choroby układu trawiennego",2021,70.34,"-",NA,NA
"23281",1600000,"OPOLSKIE","ogółem","mężczyźni","zwłóknienie i marskość wątroby",2019,2.3,"-",NA,NA
"23282",1600000,"OPOLSKIE","ogółem","mężczyźni","zwłóknienie i marskość wątroby",2020,4.52,"-",NA,NA
"23283",1600000,"OPOLSKIE","ogółem","mężczyźni","zwłóknienie i marskość wątroby",2021,7.6,"-",NA,NA
"23284",1600000,"OPOLSKIE","ogółem","mężczyźni","choroby układu moczowo-płciowego",2019,6.9,"-",NA,NA
"23285",1600000,"OPOLSKIE","ogółem","mężczyźni","choroby układu moczowo-płciowego",2020,8.18,"-",NA,NA
"23286",1600000,"OPOLSKIE","ogółem","mężczyźni","choroby układu moczowo-płciowego",2021,12.59,"-",NA,NA
"23287",1600000,"OPOLSKIE","ogółem","mężczyźni","ciąża, poród i połóg",2019,0,"-",NA,NA
"23288",1600000,"OPOLSKIE","ogółem","mężczyźni","ciąża, poród i połóg",2020,0,"-",NA,NA
"23289",1600000,"OPOLSKIE","ogółem","mężczyźni","ciąża, poród i połóg",2021,0,"-",NA,NA
"23290",1600000,"OPOLSKIE","ogółem","mężczyźni","stany rozpoczynające się w okresie okołoporodowym",2019,1.5,"-",NA,NA
"23291",1600000,"OPOLSKIE","ogółem","mężczyźni","stany rozpoczynające się w okresie okołoporodowym",2020,1.94,"-",NA,NA
"23292",1600000,"OPOLSKIE","ogółem","mężczyźni","stany rozpoczynające się w okresie okołoporodowym",2021,3.04,"-",NA,NA
"23293",1600000,"OPOLSKIE","ogółem","mężczyźni","wady rozwojowe wrodzone, zniekształcenia i aberracje chromosomowe",2019,2.5,"-",NA,NA
"23294",1600000,"OPOLSKIE","ogółem","mężczyźni","wady rozwojowe wrodzone, zniekształcenia i aberracje chromosomowe",2020,2.37,"-",NA,NA
"23295",1600000,"OPOLSKIE","ogółem","mężczyźni","wady rozwojowe wrodzone, zniekształcenia i aberracje chromosomowe",2021,3.26,"-",NA,NA
"23296",1600000,"OPOLSKIE","ogółem","mężczyźni","objawy, cechy chorobowe i nieprawidłowe wyniki badań klinicznych i laboratoryjnych",2019,66.6,"-",NA,NA
"23297",1600000,"OPOLSKIE","ogółem","mężczyźni","objawy, cechy chorobowe i nieprawidłowe wyniki badań klinicznych i laboratoryjnych",2020,115.82,"-",NA,NA
"23298",1600000,"OPOLSKIE","ogółem","mężczyźni","objawy, cechy chorobowe i nieprawidłowe wyniki badań klinicznych i laboratoryjnych",2021,84.45,"-",NA,NA
"23299",1600000,"OPOLSKIE","ogółem","mężczyźni","zewnętrzne przyczyny zgonu",2019,83.6,"-",NA,NA
"23300",1600000,"OPOLSKIE","ogółem","mężczyźni","zewnętrzne przyczyny zgonu",2020,75.99,"-",NA,NA
"23301",1600000,"OPOLSKIE","ogółem","mężczyźni","zewnętrzne przyczyny zgonu",2021,86.63,"-",NA,NA
"23302",1600000,"OPOLSKIE","ogółem","mężczyźni","wypadki komunikacyjne",2019,15.3,"-",NA,NA
"23303",1600000,"OPOLSKIE","ogółem","mężczyźni","wypadki komunikacyjne",2020,11.63,"-",NA,NA
"23304",1600000,"OPOLSKIE","ogółem","mężczyźni","wypadki komunikacyjne",2021,13.68,"-",NA,NA
"23305",1600000,"OPOLSKIE","ogółem","mężczyźni","samobójstwa",2019,20.2,"-",NA,NA
"23306",1600000,"OPOLSKIE","ogółem","mężczyźni","samobójstwa",2020,18.3,"-",NA,NA
"23307",1600000,"OPOLSKIE","ogółem","mężczyźni","samobójstwa",2021,20.84,"-",NA,NA
"23308",1600000,"OPOLSKIE","ogółem","kobiety","ogółem",2019,1019.6,"-",NA,NA
"23309",1600000,"OPOLSKIE","ogółem","kobiety","ogółem",2020,1214.54,"-",NA,NA
"23310",1600000,"OPOLSKIE","ogółem","kobiety","ogółem",2021,1298.32,"-",NA,NA
"23311",1600000,"OPOLSKIE","ogółem","kobiety","choroby zakaźne i pasożytnicze",2019,4.9,"-",NA,NA
"23312",1600000,"OPOLSKIE","ogółem","kobiety","choroby zakaźne i pasożytnicze",2020,2.83,"-",NA,NA
"23313",1600000,"OPOLSKIE","ogółem","kobiety","choroby zakaźne i pasożytnicze",2021,4.47,"-",NA,NA
"23314",1600000,"OPOLSKIE","ogółem","kobiety","gruźlica",2019,0.4,"-",NA,NA
"23315",1600000,"OPOLSKIE","ogółem","kobiety","gruźlica",2020,0.4,"-",NA,NA
"23316",1600000,"OPOLSKIE","ogółem","kobiety","gruźlica",2021,0.61,"-",NA,NA
"23317",1600000,"OPOLSKIE","ogółem","kobiety","nowotwory",2019,260.7,"-",NA,NA
"23318",1600000,"OPOLSKIE","ogółem","kobiety","nowotwory",2020,244.28,"-",NA,NA
"23319",1600000,"OPOLSKIE","ogółem","kobiety","nowotwory",2021,257.39,"-",NA,NA
"23320",1600000,"OPOLSKIE","ogółem","kobiety","nowotwory złośliwe",2019,235.3,"-",NA,NA
"23321",1600000,"OPOLSKIE","ogółem","kobiety","nowotwory złośliwe",2020,215.41,"-",NA,NA
"23322",1600000,"OPOLSKIE","ogółem","kobiety","nowotwory złośliwe",2021,231.77,"-",NA,NA
"23323",1600000,"OPOLSKIE","ogółem","kobiety","nowotwór złośliwy żołądka",2019,9.8,"-",NA,NA
"23324",1600000,"OPOLSKIE","ogółem","kobiety","nowotwór złośliwy żołądka",2020,7.67,"-",NA,NA
"23325",1600000,"OPOLSKIE","ogółem","kobiety","nowotwór złośliwy żołądka",2021,8.13,"-",NA,NA
"23326",1600000,"OPOLSKIE","ogółem","kobiety","nowotwór złośliwy trzustki",2019,12.4,"-",NA,NA
"23327",1600000,"OPOLSKIE","ogółem","kobiety","nowotwór złośliwy trzustki",2020,13.93,"-",NA,NA
"23328",1600000,"OPOLSKIE","ogółem","kobiety","nowotwór złośliwy trzustki",2021,12.2,"-",NA,NA
"23329",1600000,"OPOLSKIE","ogółem","kobiety","nowotwór złośliwy tchawicy, oskrzela i płuca",2019,36,"-",NA,NA
"23330",1600000,"OPOLSKIE","ogółem","kobiety","nowotwór złośliwy tchawicy, oskrzela i płuca",2020,32.3,"-",NA,NA
"23331",1600000,"OPOLSKIE","ogółem","kobiety","nowotwór złośliwy tchawicy, oskrzela i płuca",2021,36.19,"-",NA,NA
"23332",1600000,"OPOLSKIE","ogółem","kobiety","nowotwór złośliwy sutka",2019,28.1,"-",NA,NA
"23333",1600000,"OPOLSKIE","ogółem","kobiety","nowotwór złośliwy sutka",2020,29.07,"-",NA,NA
"23334",1600000,"OPOLSKIE","ogółem","kobiety","nowotwór złośliwy sutka",2021,37.41,"-",NA,NA
"23335",1600000,"OPOLSKIE","ogółem","kobiety","nowotwór złośliwy szyjki macicy",2019,6.5,"-",NA,NA
"23336",1600000,"OPOLSKIE","ogółem","kobiety","nowotwór złośliwy szyjki macicy",2020,10.09,"-",NA,NA
"23337",1600000,"OPOLSKIE","ogółem","kobiety","nowotwór złośliwy szyjki macicy",2021,8.95,"-",NA,NA
"23338",1600000,"OPOLSKIE","ogółem","kobiety","nowotwór złośliwy gruczołu krokowego",2019,0,"-",NA,NA
"23339",1600000,"OPOLSKIE","ogółem","kobiety","nowotwór złośliwy gruczołu krokowego",2020,0,"-",NA,NA
"23340",1600000,"OPOLSKIE","ogółem","kobiety","nowotwór złośliwy gruczołu krokowego",2021,0,"-",NA,NA
"23341",1600000,"OPOLSKIE","ogółem","kobiety","białaczka",2019,7.7,"-",NA,NA
"23342",1600000,"OPOLSKIE","ogółem","kobiety","białaczka",2020,5.65,"-",NA,NA
"23343",1600000,"OPOLSKIE","ogółem","kobiety","białaczka",2021,6.71,"-",NA,NA
"23344",1600000,"OPOLSKIE","ogółem","kobiety","zaburzenia wydzielania wewnętrznego, stanu odżywiania i przemiany metabolicznej",2019,38.4,"-",NA,NA
"23345",1600000,"OPOLSKIE","ogółem","kobiety","zaburzenia wydzielania wewnętrznego, stanu odżywiania i przemiany metabolicznej",2020,47.04,"-",NA,NA
"23346",1600000,"OPOLSKIE","ogółem","kobiety","zaburzenia wydzielania wewnętrznego, stanu odżywiania i przemiany metabolicznej",2021,36.39,"-",NA,NA
"23347",1600000,"OPOLSKIE","ogółem","kobiety","cukrzyca",2019,38.2,"-",NA,NA
"23348",1600000,"OPOLSKIE","ogółem","kobiety","cukrzyca",2020,46.43,"-",NA,NA
"23349",1600000,"OPOLSKIE","ogółem","kobiety","cukrzyca",2021,35.17,"-",NA,NA
"23350",1600000,"OPOLSKIE","ogółem","kobiety","zaburzenia psychiczne i zaburzenia zachowania",2019,0.4,"-",NA,NA
"23351",1600000,"OPOLSKIE","ogółem","kobiety","zaburzenia psychiczne i zaburzenia zachowania",2020,1.21,"-",NA,NA
"23352",1600000,"OPOLSKIE","ogółem","kobiety","zaburzenia psychiczne i zaburzenia zachowania",2021,24.8,"-",NA,NA
"23353",1600000,"OPOLSKIE","ogółem","kobiety","choroby układu nerwowego i narządów zmysłów",2019,19.3,"-",NA,NA
"23354",1600000,"OPOLSKIE","ogółem","kobiety","choroby układu nerwowego i narządów zmysłów",2020,22.41,"-",NA,NA
"23355",1600000,"OPOLSKIE","ogółem","kobiety","choroby układu nerwowego i narządów zmysłów",2021,22.57,"-",NA,NA
"23356",1600000,"OPOLSKIE","ogółem","kobiety","choroba Alzheimera",2019,6.7,"-",NA,NA
"23357",1600000,"OPOLSKIE","ogółem","kobiety","choroba Alzheimera",2020,9.08,"-",NA,NA
"23358",1600000,"OPOLSKIE","ogółem","kobiety","choroba Alzheimera",2021,6.71,"-",NA,NA
"23359",1600000,"OPOLSKIE","ogółem","kobiety","choroby układu krążenia",2019,489.1,"-",NA,NA
"23360",1600000,"OPOLSKIE","ogółem","kobiety","choroby układu krążenia",2020,465.55,"-",NA,NA
"23361",1600000,"OPOLSKIE","ogółem","kobiety","choroby układu krążenia",2021,538.15,"-",NA,NA
"23362",1600000,"OPOLSKIE","ogółem","kobiety","choroba nadciśnieniowa",2019,85.8,"-",NA,NA
"23363",1600000,"OPOLSKIE","ogółem","kobiety","choroba nadciśnieniowa",2020,75.91,"-",NA,NA
"23364",1600000,"OPOLSKIE","ogółem","kobiety","choroba nadciśnieniowa",2021,56.11,"-",NA,NA
"23365",1600000,"OPOLSKIE","ogółem","kobiety","choroba niedokrwienna serca",2019,222.3,"-",NA,NA
"23366",1600000,"OPOLSKIE","ogółem","kobiety","choroba niedokrwienna serca",2020,197.04,"-",NA,NA
"23367",1600000,"OPOLSKIE","ogółem","kobiety","choroba niedokrwienna serca",2021,263.69,"-",NA,NA
"23368",1600000,"OPOLSKIE","ogółem","kobiety","ostry zawał serca",2019,26.4,"-",NA,NA
"23369",1600000,"OPOLSKIE","ogółem","kobiety","ostry zawał serca",2020,25.64,"-",NA,NA
"23370",1600000,"OPOLSKIE","ogółem","kobiety","ostry zawał serca",2021,20.94,"-",NA,NA
"23371",1600000,"OPOLSKIE","ogółem","kobiety","choroby naczyń mózgowych",2019,108,"-",NA,NA
"23372",1600000,"OPOLSKIE","ogółem","kobiety","choroby naczyń mózgowych",2020,139.5,"-",NA,NA
"23373",1600000,"OPOLSKIE","ogółem","kobiety","choroby naczyń mózgowych",2021,95.96,"-",NA,NA
"23374",1600000,"OPOLSKIE","ogółem","kobiety","miażdżyca",2019,26.8,"-",NA,NA
"23375",1600000,"OPOLSKIE","ogółem","kobiety","miażdżyca",2020,6.66,"-",NA,NA
"23376",1600000,"OPOLSKIE","ogółem","kobiety","miażdżyca",2021,11.79,"-",NA,NA
"23377",1600000,"OPOLSKIE","ogółem","kobiety","choroby układu oddechowego",2019,54.9,"-",NA,NA
"23378",1600000,"OPOLSKIE","ogółem","kobiety","choroby układu oddechowego",2020,60.16,"-",NA,NA
"23379",1600000,"OPOLSKIE","ogółem","kobiety","choroby układu oddechowego",2021,57.74,"-",NA,NA
"23380",1600000,"OPOLSKIE","ogółem","kobiety","choroby układu trawiennego",2019,44.7,"-",NA,NA
"23381",1600000,"OPOLSKIE","ogółem","kobiety","choroby układu trawiennego",2020,57.94,"-",NA,NA
"23382",1600000,"OPOLSKIE","ogółem","kobiety","choroby układu trawiennego",2021,44.52,"-",NA,NA
"23383",1600000,"OPOLSKIE","ogółem","kobiety","zwłóknienie i marskość wątroby",2019,3.7,"-",NA,NA
"23384",1600000,"OPOLSKIE","ogółem","kobiety","zwłóknienie i marskość wątroby",2020,4.24,"-",NA,NA
"23385",1600000,"OPOLSKIE","ogółem","kobiety","zwłóknienie i marskość wątroby",2021,5.29,"-",NA,NA
"23386",1600000,"OPOLSKIE","ogółem","kobiety","choroby układu moczowo-płciowego",2019,16.3,"-",NA,NA
"23387",1600000,"OPOLSKIE","ogółem","kobiety","choroby układu moczowo-płciowego",2020,10.7,"-",NA,NA
"23388",1600000,"OPOLSKIE","ogółem","kobiety","choroby układu moczowo-płciowego",2021,13.82,"-",NA,NA
"23389",1600000,"OPOLSKIE","ogółem","kobiety","ciąża, poród i połóg",2019,0,"-",NA,NA
"23390",1600000,"OPOLSKIE","ogółem","kobiety","ciąża, poród i połóg",2020,0,"-",NA,NA
"23391",1600000,"OPOLSKIE","ogółem","kobiety","ciąża, poród i połóg",2021,0,"-",NA,NA
"23392",1600000,"OPOLSKIE","ogółem","kobiety","stany rozpoczynające się w okresie okołoporodowym",2019,2,"-",NA,NA
"23393",1600000,"OPOLSKIE","ogółem","kobiety","stany rozpoczynające się w okresie okołoporodowym",2020,1.41,"-",NA,NA
"23394",1600000,"OPOLSKIE","ogółem","kobiety","stany rozpoczynające się w okresie okołoporodowym",2021,0.61,"-",NA,NA
"23395",1600000,"OPOLSKIE","ogółem","kobiety","wady rozwojowe wrodzone, zniekształcenia i aberracje chromosomowe",2019,1.4,"-",NA,NA
"23396",1600000,"OPOLSKIE","ogółem","kobiety","wady rozwojowe wrodzone, zniekształcenia i aberracje chromosomowe",2020,0.81,"-",NA,NA
"23397",1600000,"OPOLSKIE","ogółem","kobiety","wady rozwojowe wrodzone, zniekształcenia i aberracje chromosomowe",2021,1.63,"-",NA,NA
"23398",1600000,"OPOLSKIE","ogółem","kobiety","objawy, cechy chorobowe i nieprawidłowe wyniki badań klinicznych i laboratoryjnych",2019,55.7,"-",NA,NA
"23399",1600000,"OPOLSKIE","ogółem","kobiety","objawy, cechy chorobowe i nieprawidłowe wyniki badań klinicznych i laboratoryjnych",2020,145.76,"-",NA,NA
"23400",1600000,"OPOLSKIE","ogółem","kobiety","objawy, cechy chorobowe i nieprawidłowe wyniki badań klinicznych i laboratoryjnych",2021,38.02,"-",NA,NA
"23401",1600000,"OPOLSKIE","ogółem","kobiety","zewnętrzne przyczyny zgonu",2019,28.9,"-",NA,NA
"23402",1600000,"OPOLSKIE","ogółem","kobiety","zewnętrzne przyczyny zgonu",2020,31.49,"-",NA,NA
"23403",1600000,"OPOLSKIE","ogółem","kobiety","zewnętrzne przyczyny zgonu",2021,36.6,"-",NA,NA
"23404",1600000,"OPOLSKIE","ogółem","kobiety","wypadki komunikacyjne",2019,3.3,"-",NA,NA
"23405",1600000,"OPOLSKIE","ogółem","kobiety","wypadki komunikacyjne",2020,4.04,"-",NA,NA
"23406",1600000,"OPOLSKIE","ogółem","kobiety","wypadki komunikacyjne",2021,4.88,"-",NA,NA
"23407",1600000,"OPOLSKIE","ogółem","kobiety","samobójstwa",2019,4.7,"-",NA,NA
"23408",1600000,"OPOLSKIE","ogółem","kobiety","samobójstwa",2020,1.82,"-",NA,NA
"23409",1600000,"OPOLSKIE","ogółem","kobiety","samobójstwa",2021,1.22,"-",NA,NA
"23410",1600000,"OPOLSKIE","miasto","ogółem","ogółem",2019,1094.4,"-",NA,NA
"23411",1600000,"OPOLSKIE","miasto","ogółem","ogółem",2020,1305.82,"-",NA,NA
"23412",1600000,"OPOLSKIE","miasto","ogółem","ogółem",2021,1430.97,"-",NA,NA
"23413",1600000,"OPOLSKIE","miasto","ogółem","choroby zakaźne i pasożytnicze",2019,3.4,"-",NA,NA
"23414",1600000,"OPOLSKIE","miasto","ogółem","choroby zakaźne i pasożytnicze",2020,3.33,"-",NA,NA
"23415",1600000,"OPOLSKIE","miasto","ogółem","choroby zakaźne i pasożytnicze",2021,5.14,"-",NA,NA
"23416",1600000,"OPOLSKIE","miasto","ogółem","gruźlica",2019,1,"-",NA,NA
"23417",1600000,"OPOLSKIE","miasto","ogółem","gruźlica",2020,1.17,"-",NA,NA
"23418",1600000,"OPOLSKIE","miasto","ogółem","gruźlica",2021,1.78,"-",NA,NA
"23419",1600000,"OPOLSKIE","miasto","ogółem","nowotwory",2019,301.1,"-",NA,NA
"23420",1600000,"OPOLSKIE","miasto","ogółem","nowotwory",2020,305.42,"-",NA,NA
"23421",1600000,"OPOLSKIE","miasto","ogółem","nowotwory",2021,307.5,"-",NA,NA
"23422",1600000,"OPOLSKIE","miasto","ogółem","nowotwory złośliwe",2019,273.4,"-",NA,NA
"23423",1600000,"OPOLSKIE","miasto","ogółem","nowotwory złośliwe",2020,274.31,"-",NA,NA
"23424",1600000,"OPOLSKIE","miasto","ogółem","nowotwory złośliwe",2021,279.63,"-",NA,NA
"23425",1600000,"OPOLSKIE","miasto","ogółem","nowotwór złośliwy żołądka",2019,12.8,"-",NA,NA
"23426",1600000,"OPOLSKIE","miasto","ogółem","nowotwór złośliwy żołądka",2020,12.13,"-",NA,NA
"23427",1600000,"OPOLSKIE","miasto","ogółem","nowotwór złośliwy żołądka",2021,12.25,"-",NA,NA
"23428",1600000,"OPOLSKIE","miasto","ogółem","nowotwór złośliwy trzustki",2019,12.8,"-",NA,NA
"23429",1600000,"OPOLSKIE","miasto","ogółem","nowotwór złośliwy trzustki",2020,15.65,"-",NA,NA
"23430",1600000,"OPOLSKIE","miasto","ogółem","nowotwór złośliwy trzustki",2021,12.85,"-",NA,NA
"23431",1600000,"OPOLSKIE","miasto","ogółem","nowotwór złośliwy tchawicy, oskrzela i płuca",2019,58.3,"-",NA,NA
"23432",1600000,"OPOLSKIE","miasto","ogółem","nowotwór złośliwy tchawicy, oskrzela i płuca",2020,55.76,"-",NA,NA
"23433",1600000,"OPOLSKIE","miasto","ogółem","nowotwór złośliwy tchawicy, oskrzela i płuca",2021,53.16,"-",NA,NA
"23434",1600000,"OPOLSKIE","miasto","ogółem","nowotwór złośliwy sutka",2019,16,"-",NA,NA
"23435",1600000,"OPOLSKIE","miasto","ogółem","nowotwór złośliwy sutka",2020,18.2,"-",NA,NA
"23436",1600000,"OPOLSKIE","miasto","ogółem","nowotwór złośliwy sutka",2021,21.15,"-",NA,NA
"23437",1600000,"OPOLSKIE","miasto","ogółem","nowotwór złośliwy szyjki macicy",2019,4,"-",NA,NA
"23438",1600000,"OPOLSKIE","miasto","ogółem","nowotwór złośliwy szyjki macicy",2020,6.26,"-",NA,NA
"23439",1600000,"OPOLSKIE","miasto","ogółem","nowotwór złośliwy szyjki macicy",2021,4.74,"-",NA,NA
"23440",1600000,"OPOLSKIE","miasto","ogółem","nowotwór złośliwy gruczołu krokowego",2019,11.4,"-",NA,NA
"23441",1600000,"OPOLSKIE","miasto","ogółem","nowotwór złośliwy gruczołu krokowego",2020,14.09,"-",NA,NA
"23442",1600000,"OPOLSKIE","miasto","ogółem","nowotwór złośliwy gruczołu krokowego",2021,16.6,"-",NA,NA
"23443",1600000,"OPOLSKIE","miasto","ogółem","białaczka",2019,7.4,"-",NA,NA
"23444",1600000,"OPOLSKIE","miasto","ogółem","białaczka",2020,7.63,"-",NA,NA
"23445",1600000,"OPOLSKIE","miasto","ogółem","białaczka",2021,8.1,"-",NA,NA
"23446",1600000,"OPOLSKIE","miasto","ogółem","zaburzenia wydzielania wewnętrznego, stanu odżywiania i przemiany metabolicznej",2019,31.7,"-",NA,NA
"23447",1600000,"OPOLSKIE","miasto","ogółem","zaburzenia wydzielania wewnętrznego, stanu odżywiania i przemiany metabolicznej",2020,38.15,"-",NA,NA
"23448",1600000,"OPOLSKIE","miasto","ogółem","zaburzenia wydzielania wewnętrznego, stanu odżywiania i przemiany metabolicznej",2021,29.45,"-",NA,NA
"23449",1600000,"OPOLSKIE","miasto","ogółem","cukrzyca",2019,31.5,"-",NA,NA
